,model_id,label,train length,dev length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,mask_init,model,model path,train loss,dev loss,knn dev acc,dev majority acc,knn test acc,test majority acc,L0 Norm,L0 Max,vanilla acc,ablated acc,kl,mlm vanilla acc,mlm ablated acc,mlm kl,random ablate kl mean,random ablate kl std,all random ablate kls,random ablate mlm kl mean,random ablate mlm kl std,all random ablate mlm kls
0,6da0bc95-9af4-413f-be00-446d61c3ea57,tag,16521,1522,15977,16,0.001,0,0,0,attn,0.0,gpt_neox,EleutherAI/pythia-160m,2.5719895362854004,2.5500184694925943,0.11725815505519865,0.16297636125491174,0.11716842961757526,0.16880515741378233,0.0,2359296,0.05672402804333971,0.05672402804333971,0.0,-1,-1,-1,0.0,0.0,[0.0],-1.0,-1,[-1]
1,37aa4742-aa16-4149-89ed-8895d5967a35,tag,16521,1522,15977,16,0.001,0,1,0,attn,0.0,gpt_neox,EleutherAI/pythia-160m,2.5719895362854004,2.5500184694925943,0.11725815505519865,0.16297636125491174,0.11716842961757526,0.16880515741378233,0.0,2359296,0.05289993626513703,0.05289993626513703,0.0,-1,-1,-1,0.0,0.0,[0.0],-1.0,-1,[-1]
2,b78b9468-4b90-41cc-ade5-df8cc7dca07a,tag,16521,1522,15977,16,0.001,0,2,0,attn,0.0,gpt_neox,EleutherAI/pythia-160m,2.5719895362854004,2.5500184694925943,0.11725815505519865,0.16297636125491174,0.11716842961757526,0.16880515741378233,0.0,2359296,0.05608667941363926,0.05608667941363926,0.0,-1,-1,-1,0.0,0.0,[0.0],-1.0,-1,[-1]
3,ef087d11-b456-40a8-a167-7afc08e0ede7,tag,16521,1522,15977,16,0.001,0,0,0,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,2.260398926273469,2.2179909149805703,0.6332731461303779,0.1643733266919868,0.6350378669337172,0.16880515741378233,768000.0,4718592,0.0057361376673040155,0.004461440407903123,1.1941135034506454,-1,-1,-1,1.0387274096010597,0.0,[1.0387274096010597],-1.0,-1,[-1]
4,7338da42-5518-4755-82c0-87a224b5e904,tag,16521,1522,15977,16,0.001,0,1,0,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,2.2589818431485083,2.2190430959065757,0.6407446609800137,0.1643733266919868,0.6346623270951993,0.16880515741378233,783360.0,4718592,0.0012746972594008922,0.0031867431485022306,1.001623558496654,-1,-1,-1,0.672448707128346,0.0,[0.672448707128346],-1.0,-1,[-1]
5,4b0f4646-f6fa-4ecd-b188-f8f32292b799,tag,16521,1522,15977,16,0.001,0,2,0,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,2.257554519561029,2.2169835964838662,0.6291015503393314,0.1643733266919868,0.6344119672028541,0.16880515741378233,766464.0,4718592,0.0038240917782026767,0.0031867431485022306,1.3363926378764341,-1,-1,-1,0.7900644257389261,0.0,[0.7900644257389261],-1.0,-1,[-1]
6,0dfa4738-2f3b-4c4d-b8b6-eca7a4978ff2,tag,16521,1522,15977,16,0.001,0,0,1,attn,0.0,gpt_neox,EleutherAI/pythia-160m,2.52579822463374,2.509225606918335,0.15786190981101478,0.16297636125491174,0.16598860862489828,0.16880515741378233,178176.0,2359296,0.10133843212237094,0.12109623964308477,0.3645113281872411,-1,-1,-1,0.22249107774159496,0.0,[0.22249107774159496],-1.0,-1,[-1]
7,2502d51e-931b-48e5-b6e2-54199758c3b3,tag,16521,1522,15977,16,0.001,0,1,1,attn,0.0,gpt_neox,EleutherAI/pythia-160m,2.5270408622680174,2.5101305643717446,0.15910933699245305,0.16297636125491174,0.16924328722538648,0.16880515741378233,190464.0,2359296,0.10325047801147227,0.12109623964308477,0.41938601822667704,-1,-1,-1,0.20348805998297084,0.0,[0.20348805998297084],-1.0,-1,[-1]
8,27454bf2-87ce-4f42-b064-551f2f1894da,tag,16521,1522,15977,16,0.001,0,2,1,attn,0.0,gpt_neox,EleutherAI/pythia-160m,2.5311041147478166,2.5147151152292886,0.1561155117570012,0.16297636125491174,0.1644238592977405,0.16880515741378233,178944.0,2359296,0.09623964308476737,0.10707456978967496,0.4218009331182282,-1,-1,-1,0.19745182307226936,0.0,[0.19745182307226936],-1.0,-1,[-1]
9,d6395f2f-4c2f-427f-8be0-93a33036a92b,tag,16521,1522,15977,16,0.001,0,0,1,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,2.180386162573291,2.1519400676091514,0.7029450221032314,0.1643733266919868,0.7033861175439694,0.16880515741378233,571392.0,4718592,0.018483110261312937,0.033779477374123644,0.7925797432680051,-1,-1,-1,0.6076010515007568,0.0,[0.6076010515007568],-1.0,-1,[-1]
10,984f1c6f-ff0d-42f2-bcf6-90d921847acb,tag,16521,1522,15977,16,0.001,0,1,1,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,2.1664540229305143,2.1418283780415854,0.7164560114563228,0.1643733266919868,0.7175314514614759,0.16880515741378233,570624.0,4718592,0.030592734225621414,0.041427660930529,0.7943757095482792,-1,-1,-1,0.5999602590722594,0.0,[0.5999602590722594],-1.0,-1,[-1]
11,e1dfbedb-4660-4dff-9912-e1b3897e776b,tag,16521,1522,15977,16,0.001,0,2,1,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,2.1522963354664464,2.129362861315409,0.7095448602204096,0.1643733266919868,0.7083933153908744,0.16880515741378233,554496.0,4718592,0.036966220522625874,0.03441682600382409,0.7904568557301626,-1,-1,-1,0.6436031966394797,0.0,[0.6436031966394797],-1.0,-1,[-1]
12,632d1ea8-838a-4094-9325-234090558eb4,tag,16521,1522,15977,16,0.001,0,0,2,attn,0.0,gpt_neox,EleutherAI/pythia-160m,2.532054989568649,2.516541520754496,0.15262271564897398,0.16297636125491174,0.1627965199974964,0.16880515741378233,188160.0,2359296,0.11089866156787763,0.1312938177182919,0.2754975240499522,-1,-1,-1,0.17650398560737332,0.0,[0.17650398560737332],-1.0,-1,[-1]
13,b9f7b9bc-b72f-4c5d-8df6-3e5d7742aa46,tag,16521,1522,15977,16,0.001,0,1,2,attn,0.0,gpt_neox,EleutherAI/pythia-160m,2.533094290764101,2.5184142192204795,0.15917170835152497,0.16297636125491174,0.17005695687550854,0.16880515741378233,185856.0,2359296,0.1089866156787763,0.124282982791587,0.2563047682577976,-1,-1,-1,0.14897479609823136,0.0,[0.14897479609823136],-1.0,-1,[-1]
14,49d735df-87c7-4dc8-bb73-5dfcbfa8a9f9,tag,16521,1522,15977,16,0.001,0,2,2,attn,0.0,gpt_neox,EleutherAI/pythia-160m,2.5335409833538916,2.519139568010966,0.15736293893843947,0.16297636125491174,0.16792889779057396,0.16880515741378233,192000.0,2359296,0.11026131293817719,0.12237093690248566,0.288041085023801,-1,-1,-1,0.18006189952920848,0.0,[0.18006189952920848],-1.0,-1,[-1]
15,9efabafd-a02e-4c4e-be88-193d6d2d5a4b,tag,16521,1522,15977,16,0.001,0,0,2,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,2.199301581228933,2.170388102531433,0.7471514849635764,0.1643733266919868,0.7415034111535332,0.16880515741378233,663552.0,4718592,0.03505417463352454,0.04397705544933078,0.5094671790352135,-1,-1,-1,0.38596112048876674,0.0,[0.38596112048876674],-1.0,-1,[-1]
16,a30a5ead-a836-4805-b1a3-35871c0f76a1,tag,16521,1522,15977,16,0.001,0,1,2,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,2.1874100700501473,2.1627976099650064,0.7576738683768134,0.1643733266919868,0.7523940664705514,0.16880515741378233,642048.0,4718592,0.03760356915232632,0.03824091778202677,0.593176292871654,-1,-1,-1,0.4416530358707776,0.0,[0.4416530358707776],-1.0,-1,[-1]
17,18092a36-82f5-4348-a2d3-d95edc351738,tag,16521,1522,15977,16,0.001,0,2,2,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,2.1928962276827906,2.169441064198812,0.7508249797646472,0.1643733266919868,0.741878950992051,0.16880515741378233,636672.0,4718592,0.04206500956022945,0.05162523900573614,0.5288434487531868,-1,-1,-1,0.4447501518682282,0.0,[0.4447501518682282],-1.0,-1,[-1]
18,918b30fe-0722-42cc-82bb-4fb5e2a82c29,tag,16521,1522,15977,16,0.001,0,0,3,attn,0.0,gpt_neox,EleutherAI/pythia-160m,2.5279483026073826,2.510696291923523,0.18424499469843447,0.16297636125491174,0.1989735244413845,0.16880515741378233,169728.0,2359296,0.0911408540471638,0.09369024856596558,0.28367306458258645,-1,-1,-1,0.2735256878261432,0.0,[0.2735256878261432],-1.0,-1,[-1]
19,f17b770a-a314-4fa3-ae82-e91a6e61e178,tag,16521,1522,15977,16,0.001,0,1,3,attn,0.0,gpt_neox,EleutherAI/pythia-160m,2.5281166607333767,2.510127544403076,0.1707104097798291,0.16297636125491174,0.17731739375352068,0.16880515741378233,158976.0,2359296,0.07520713830465264,0.09751434034416825,0.45610315773880655,-1,-1,-1,0.2374333903772805,0.0,[0.2374333903772805],-1.0,-1,[-1]
20,b7d7e720-0f36-4d1d-bf8c-0e64e73eb866,tag,16521,1522,15977,16,0.001,0,2,3,attn,0.0,gpt_neox,EleutherAI/pythia-160m,2.528813135239386,2.5113695859909058,0.17807023015031498,0.16297636125491174,0.18132315203104463,0.16880515741378233,166656.0,2359296,0.07265774378585087,0.08476736775015933,0.33986230562111613,-1,-1,-1,0.262191237576681,0.0,[0.262191237576681],-1.0,-1,[-1]
21,6ffe4458-fda5-4120-ba4e-273d5b94058f,tag,16521,1522,15977,16,0.001,0,0,3,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,2.209130056442753,2.181701183319092,0.7503268787746715,0.1643733266919868,0.7503285973587032,0.16880515741378233,622080.0,4718592,0.052262587635436585,0.07329509241555131,0.420026984618985,-1,-1,-1,0.33119663605650496,0.0,[0.33119663605650496],-1.0,-1,[-1]
22,46ac64c2-3a5e-409a-81be-d6445a10951d,tag,16521,1522,15977,16,0.001,0,1,3,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,2.1926753751693235,2.163117527961731,0.7528796463482971,0.1643733266919868,0.7537710458784502,0.16880515741378233,611328.0,4718592,0.05417463352453792,0.07329509241555131,0.3979190318275972,-1,-1,-1,0.30903196608359224,0.0,[0.30903196608359224],-1.0,-1,[-1]
23,5fb76286-4073-40b8-9d06-69cefaf78453,tag,16521,1522,15977,16,0.001,0,2,3,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,2.192517949688819,2.16633148988088,0.7445364547662039,0.1643733266919868,0.7456969393503161,0.16880515741378233,600576.0,4718592,0.055449330783938815,0.06500956022944551,0.3936930182938974,-1,-1,-1,0.34950465438774697,0.0,[0.34950465438774697],-1.0,-1,[-1]
