,model_id,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,model path,train loss,test loss,train acc,test acc
0,97e50ef0-a364-44f7-9c32-f71ca0f6b870,4000,8300,500,0.1,0,0,0,attn,2,../Model/Algorithmic_Train/Grokking/a2_b/568e7cac-54d6-4f6e-a4fc-2065f0a8debe_9999,0.07238553836941719,0.0817794300177518,1.0,1.0
1,100d7df0-5337-4c9e-a832-07dca04d7c2a,4000,8300,500,0.1,0,0,0,mlp,2,../Model/Algorithmic_Train/Grokking/a2_b/568e7cac-54d6-4f6e-a4fc-2065f0a8debe_9999,2.890853613615036,3.258129189996158,0.36375001072883606,0.20373493432998657
