,model_id,multitask,agreement,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,mask_init,model path,train loss,test loss,knn dev acc,dev majority acc,knn test acc,test majority acc,full model knn dev acc,full model knn test acc,L0 Norm,L0 Max, vanilla acc Test, ablated acc Test, kl Test
0,90c6ad53-a2f0-47ab-b996-d1a3d2da186d,False,False,7500,5108,500,0.001,0,0,0,attn,2,0.0,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2/f6c7629b-046c-4eae-9f70-4ee6bfc6c08c_final,4.9930346488952635,5.346397009762851,0.008528496006497901,0.008528496006497901,0.009397024275646046,0.009397024275646046,0.009476106673886557,0.011746280344557557,0.0,65536,1.0,1.0,0.0
1,43da7596-9a9b-4741-893a-835cd6095ef6,False,False,7500,5108,500,0.001,0,0,0,mlp,2,0.0,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2/f6c7629b-046c-4eae-9f70-4ee6bfc6c08c_final,4.9930346488952635,5.346397009762851,0.008528496006497901,0.008528496006497901,0.009397024275646046,0.009397024275646046,0.010423717341275214,0.011158966327329678,0.0,131072,1.0,1.0,0.0
