,model_id,data_seed,model_seed,target_layer,residual_location,target_position,model path,Train Pre Erasure Probe Acc,Train Post Erasure Probe Acc,Test Pre Erasure Probe Acc,Test Post Erasure Probe Acc,train acc,test acc
0,bc1584da-ceac-4e47-93cc-cfa44a27be02,0,0,0,resid_mid,2,../Model/Algorithmic_Train/Grokking/model_LR_0.001_Seed_0_2000,0.95649105,0.020931326,0.95033467,0.019373018,0.102304794,0.011154163
1,c8a229c0-3cb0-4997-b468-7f76a4111d25,0,0,0,resid_post,2,../Model/Algorithmic_Train/Grokking/model_LR_0.001_Seed_0_2000,0.29068673,0.025870178,0.3626864,0.025830692,0.92262465,0.045438536
