,model_id,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,model path,train loss,test loss,train acc,test acc
0,d8f88f44-a9e0-4b76-9785-dbf0bb31615f,4000,8300,500,0.1,0,0,0,attn,2,../Model/Algorithmic_Train/Grokking/a2_b/568e7cac-54d6-4f6e-a4fc-2065f0a8debe_5999,0.039664064068347216,0.05027927765074898,1.0,1.0
1,11b9aee0-dd7f-495a-a402-2deb8296e1b0,4000,8300,500,0.1,0,0,0,mlp,2,../Model/Algorithmic_Train/Grokking/a2_b/568e7cac-54d6-4f6e-a4fc-2065f0a8debe_5999,3.180955648422241,3.398213316412533,0.2574999928474426,0.16951806843280792
