,model_id,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,residual_location,target_position,model path,train loss,test loss,train acc,test acc,counterfactual embedding success,counterfactual predicts CF label,counterfactual predicts original label,counterfactual average logit diff,counterfactual dataset size
0,db1ae4f5-1e78-436c-897e-68156a2354ca,7500,5108,500,0.1,0,0,0,resid_mid,0,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,4.726552549997965,4.741162170063365,0.010133333504199982,0.0070477682165801525,0.00856062114274338,0.0,1.0,1.0000148035739893,5023
1,59bfaf1c-26fd-4551-b648-292eb5895942,7500,5108,500,0.1,0,0,0,resid_post,0,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,4.726552867889405,4.741163123737682,0.010133333504199982,0.0070477682165801525,0.00856062114274338,0.0,1.0,1.000000058342438,5023
2,7235c297-01fe-44a6-a429-2803a60bd933,7500,5108,500,0.1,0,0,0,resid_mid,1,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,4.72655299504598,4.741164770993319,0.010133333504199982,0.0070477682165801525,0.00856062114274338,0.0,1.0,1.0000057171286694,5023
3,2edc5b05-ef07-4e93-83ee-4d07ad529530,7500,5108,500,0.1,0,0,0,resid_post,1,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,4.726552645365397,4.741164987737482,0.010133333504199982,0.0070477682165801525,0.00875970535536532,0.0,1.0,0.9999988272445421,5023
4,3bdb0c0d-5419-4a0f-a6e9-8a72ffe0b7f6,7500,5108,500,0.1,0,0,0,resid_mid,2,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,4.72655242284139,4.741162170063365,0.010133333504199982,0.0070477682165801525,0.00856062114274338,0.0,1.0,0.9997987360079073,5023
5,f67bc7e8-bb95-48a7-a587-1aa365556da2,7500,5108,500,0.1,0,0,0,resid_post,2,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,4.726552073160807,4.741161866621538,0.010133333504199982,0.0070477682165801525,0.00856062114274338,0.0,0.9998009157873781,0.9967043596186272,5023
6,cb3ace25-aabd-48f2-ac0d-1b2c18603f54,7500,5108,500,0.1,0,0,1,resid_mid,0,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,4.726552677154541,4.741162690249356,0.010133333504199982,0.0070477682165801525,0.00856062114274338,0.0,1.0,1.0,5023
7,39000860-9d59-4002-8b35-e148d4798165,7500,5108,500,0.1,0,0,1,resid_post,0,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,4.726552549997965,4.7411628202958545,0.010133333504199982,0.0070477682165801525,0.00856062114274338,0.0,1.0,1.0,5023
8,12e1c26c-2051-42d7-8ddc-9eef0004004b,7500,5108,500,0.1,0,0,1,resid_mid,1,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,4.726553058624267,4.741164814342152,0.010133333504199982,0.0070477682165801525,0.00856062114274338,0.0,1.0,1.0,5023
9,efda6822-f228-46c1-8f58-529043851ad0,7500,5108,500,0.1,0,0,1,resid_post,1,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,4.7265525182088215,4.741164901039817,0.010133333504199982,0.0070477682165801525,0.00856062114274338,0.0,1.0,1.0,5023
10,47ad2946-8133-4822-ba6d-424bb8fe64a8,7500,5108,500,0.1,0,0,1,resid_mid,2,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,4.726552359263102,4.741162300109863,0.010133333504199982,0.0070477682165801525,0.00856062114274338,0.0,1.0,1.0001450180881064,5023
11,4bc17244-3068-41c2-9eb2-5fb19e10bc7f,7500,5108,500,0.1,0,0,1,resid_post,2,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,4.51087261835734,5.212025945836848,0.026000000536441803,0.012920908629894257,0.24168823412303406,0.0033844316145729644,0.6105912801114871,0.5949196411688268,5023
