,model_id,data_seed,model_seed,target_layer,residual_location,target_position,model path,Train Pre Erasure Probe Acc,Train Post Erasure Probe Acc,Test Pre Erasure Probe Acc,Test Post Erasure Probe Acc,train acc,test acc
0,7b669cd8-c90e-457f-bca5-c7a8d7da7d28,0,0,0,resid_mid,2,../Model/Algorithmic_Train/Grokking/model_LR_0.001_Seed_0_6000,0.96095955,0.020931326,0.9590232,0.019373018,0.1747413,0.021956088
1,ec6f6b40-3f69-4970-ae44-2deaa0cc83ee,0,0,0,resid_post,2,../Model/Algorithmic_Train/Grokking/model_LR_0.001_Seed_0_6000,0.18532455,0.040216368,0.25361043,0.03675003,0.9557855,0.09639545
