,model_id,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,model path,train loss,test loss,train acc,test acc
0,38b445a1-515f-44cd-9c92-603848882ae7,4000,8300,500,0.1,0,0,0,attn,2,../Model/Algorithmic_Train/Grokking/a2_b/568e7cac-54d6-4f6e-a4fc-2065f0a8debe_299,0.08194024488329887,0.1912316075142692,1.0,0.9696385264396667
1,e12769bd-3b60-40ef-a1c2-ec0944dccedd,4000,8300,500,0.1,0,0,0,mlp,2,../Model/Algorithmic_Train/Grokking/a2_b/568e7cac-54d6-4f6e-a4fc-2065f0a8debe_299,2.577646940946579,2.875552962808048,0.390500009059906,0.27843374013900757
