,model_id,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,model path,train loss,test loss,train acc,test acc
0,3174878f-6f86-43cf-bee7-de79e1e48b04,4000,8300,500,0.1,0,0,0,attn,2,../Model/Algorithmic_Train/Grokking/a2_b/568e7cac-54d6-4f6e-a4fc-2065f0a8debe_399,0.01728128199465573,0.030114427318467814,1.0,0.999638557434082
1,804772b0-4d0c-4314-b77f-0fcc24992221,4000,8300,500,0.1,0,0,0,mlp,2,../Model/Algorithmic_Train/Grokking/a2_b/568e7cac-54d6-4f6e-a4fc-2065f0a8debe_399,1.6000695526599884,1.8809874338262222,0.6477500200271606,0.5132530331611633
