,model_id,task,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,mask_init,model path,train loss,test loss,knn dev acc,dev majority acc,knn test acc,test majority acc,full model knn dev acc,full model knn test acc,L0 Norm,L0 Max, vanilla acc Test, ablated acc Test
0,2dfca9da-d451-40ee-888e-6a0f179c1680,disambiguation,7500,5108,500,0.001,0,0,0,attn,2,0.0,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_1_layer/1b9983e3-0347-4df4-abb5-3e46a7c44899_final,6.485217221577963,6.821545730937611,0.0,0.0,0.0,0.0,0.012092895423938436,0.014291307752545028,0.0,65536,1.0,1.0
1,cc4b5ec6-4ebc-4d9d-aa6d-5ce8217ed3ce,disambiguation,7500,5108,500,0.001,0,0,0,mlp,2,0.0,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_1_layer/1b9983e3-0347-4df4-abb5-3e46a7c44899_final,6.416537507375081,6.735171274705366,0.015253538546104164,0.0,0.017619420516836334,0.0,0.0017864504603545418,0.0029365700861393894,48384.0,131072,1.0,0.9641738449490994
