,model_id,task,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,mask_init,model path,train loss,test loss,knn dev acc,dev majority acc,knn test acc,test majority acc,full model knn dev acc,full model knn test acc,L0 Norm,L0 Max, vanilla acc IID, ablated acc IID,random ablate acc mean IID,random ablate acc std IID, vanilla acc Gen, ablated acc Gen,random ablate acc mean Gen,random ablate acc std Gen
0,8d4fcb02-b3f8-4085-a8a4-0b4ff0312688,agreement,2000,1000,500,0.001,0,0,0,mlp,-1,0.0,gpt2-medium,0.4580795019865036,0.46311965584754944,1.0,0.497997997997998,1.0,0.504,0.4009009009009009,0.406,1026048.0,8388608,0.763,0.502,0.7253999999999999,0.019520245900090518,1.0,0.5,1.0,0.0
