step,loss,accuracy
0,5.055654048919678,0.11
10,4.639254093170166,0.16
20,4.86043119430542,0.12
30,4.232936859130859,0.17
40,4.300478935241699,0.12
50,3.6600069999694824,0.17
60,3.7867977619171143,0.19
70,3.304924488067627,0.2
80,3.5157721042633057,0.23
90,3.035339832305908,0.26
100,3.2657415866851807,0.27
110,2.7887182235717773,0.28
120,3.0311758518218994,0.3
130,2.5732743740081787,0.34
140,2.819514513015747,0.38
150,2.3881118297576904,0.42
160,2.6324007511138916,0.46
170,2.22348690032959,0.47
180,2.473731517791748,0.52
190,2.080076217651367,0.5
200,2.343014717102051,0.54
210,1.9602439403533936,0.53
220,2.2253637313842773,0.57
230,1.8502507209777832,0.56
240,2.122901201248169,0.6
250,1.7518494129180908,0.56
260,2.032175064086914,0.62
270,1.656385064125061,0.59
280,1.9428437948226929,0.62
290,1.5711582899093628,0.6
300,1.852913498878479,0.62
310,1.4884809255599976,0.59
320,1.7569118738174438,0.63
330,1.4011579751968384,0.6
340,1.6671184301376343,0.65
350,1.3124990463256836,0.62
360,1.5828665494918823,0.65
370,1.2183914184570312,0.62
380,1.4859758615493774,0.66
390,1.1276817321777344,0.63
400,1.3922147750854492,0.66
410,1.043408989906311,0.65
420,1.2954052686691284,0.66
430,0.9403976798057556,0.66
440,1.1830281019210815,0.66
450,0.8370097279548645,0.66
460,1.094390869140625,0.66
470,0.7251426577568054,0.66
480,0.9838060140609741,0.66
490,0.6268385648727417,0.66
500,0.8773993253707886,0.66
510,0.5202531814575195,0.66
520,0.7549876570701599,0.66
530,0.40400028228759766,0.66
540,0.6433087587356567,0.67
550,0.2851415276527405,0.67
560,0.5433720946311951,0.67
570,0.17726892232894897,0.68
580,0.4207109808921814,0.67
590,0.057700760662555695,0.7
600,0.3190944790840149,0.68
610,-0.042322538793087006,0.69
620,0.19980689883232117,0.68
630,-0.15498396754264832,0.69
640,0.082926906645298,0.69
650,-0.2744309902191162,0.7
660,-0.01696869358420372,0.69
670,-0.37906160950660706,0.71
680,-0.12029892951250076,0.69
690,-0.49031686782836914,0.72
700,-0.2375412881374359,0.69
710,-0.5888941287994385,0.71
720,-0.3446020185947418,0.69
730,-0.7000463008880615,0.72
740,-0.45558977127075195,0.69
750,-0.8042497634887695,0.73
760,-0.551734447479248,0.7
770,-0.9046024084091187,0.73
780,-0.6587205529212952,0.7
790,-1.0249238014221191,0.73
800,-0.7730896472930908,0.71
810,-1.116232991218567,0.74
820,-0.8816751837730408,0.71
830,-1.2197699546813965,0.73
840,-0.9785196781158447,0.71
850,-1.3266006708145142,0.74
860,-1.0782692432403564,0.71
870,-1.4345554113388062,0.77
880,-1.1908551454544067,0.71
890,-1.5263075828552246,0.76
900,-1.2908978462219238,0.72
910,-1.636124610900879,0.78
920,-1.3948620557785034,0.72
930,-1.732429027557373,0.78
940,-1.4941474199295044,0.72
950,-1.843339204788208,0.79
960,-1.5892984867095947,0.72
970,-1.9385876655578613,0.79
980,-1.6960190534591675,0.72
990,-2.032092809677124,0.79
1000,-1.7979815006256104,0.72
1010,-2.134592056274414,0.79
1020,-1.9022198915481567,0.72
1030,-2.237100124359131,0.8
1040,-1.9983047246932983,0.72
1050,-2.333308458328247,0.8
1060,-2.1018707752227783,0.72
1070,-2.4411568641662598,0.8
1080,-2.203059196472168,0.73
1090,-2.5300607681274414,0.8
1100,-2.2996819019317627,0.73
1110,-2.6247050762176514,0.81
1120,-2.3989408016204834,0.73
1130,-2.720973014831543,0.81
1140,-2.4899113178253174,0.73
1150,-2.8226864337921143,0.82
1160,-2.5906171798706055,0.73
1170,-2.9227445125579834,0.84
1180,-2.6928799152374268,0.73
1190,-3.010425567626953,0.83
1200,-2.7888309955596924,0.73
1210,-3.11094331741333,0.84
1220,-2.890775203704834,0.74
1230,-3.207200765609741,0.84
1240,-2.9734742641448975,0.73
1250,-3.3028619289398193,0.86
1260,-3.071432113647461,0.74
1270,-3.3956503868103027,0.88
1280,-3.1680350303649902,0.74
1290,-3.4801135063171387,0.88
1300,-3.2591521739959717,0.77
1310,-3.569734811782837,0.88
1320,-3.3574416637420654,0.78
1330,-3.670253276824951,0.88
1340,-3.442439556121826,0.77
1350,-3.7667717933654785,0.9
1360,-3.5391149520874023,0.78
1370,-3.855659246444702,0.9
1380,-3.6319189071655273,0.78
1390,-3.943120002746582,0.9
1400,-3.7281291484832764,0.78
1410,-4.034524917602539,0.9
1420,-3.819854259490967,0.79
1430,-4.120340824127197,0.9
