step,loss,accuracy
0,6.741269111633301,0.15
10,7.088436603546143,0.17
20,6.49099063873291,0.16
30,6.568984031677246,0.19
40,5.752546787261963,0.18
50,5.68820858001709,0.2
60,4.851832866668701,0.24
70,4.945834636688232,0.24
80,4.301793575286865,0.34
90,4.5020575523376465,0.36
100,3.944715738296509,0.39
110,4.246568202972412,0.38
120,3.7021684646606445,0.45
130,4.059117794036865,0.41
140,3.5067362785339355,0.48
150,3.902878522872925,0.41
160,3.343813180923462,0.48
170,3.7689931392669678,0.42
180,3.197178363800049,0.49
190,3.653378486633301,0.43
200,3.066118001937866,0.51
210,3.5680429935455322,0.44
220,2.953922748565674,0.53
230,3.4802842140197754,0.44
240,2.856006145477295,0.54
250,3.405642032623291,0.45
260,2.7835307121276855,0.55
270,3.327909469604492,0.45
280,2.7030105590820312,0.54
290,3.247877836227417,0.45
300,2.6207518577575684,0.54
310,3.1873526573181152,0.45
320,2.532646894454956,0.56
330,3.1053569316864014,0.45
340,2.4521026611328125,0.57
350,3.0149996280670166,0.47
360,2.3746378421783447,0.57
370,2.9302542209625244,0.47
380,2.2887837886810303,0.57
390,2.833845376968384,0.48
400,2.193857192993164,0.58
410,2.756535053253174,0.48
420,2.096024751663208,0.58
430,2.6546168327331543,0.48
440,1.9894447326660156,0.59
450,2.550313711166382,0.48
460,1.8992385864257812,0.58
470,2.4415884017944336,0.48
480,1.7942482233047485,0.59
490,2.3358936309814453,0.48
500,1.6841751337051392,0.59
510,2.2339541912078857,0.48
520,1.5694549083709717,0.59
530,2.116135597229004,0.48
540,1.4409494400024414,0.59
550,1.9926899671554565,0.48
560,1.342897891998291,0.59
570,1.8704252243041992,0.48
580,1.2257912158966064,0.59
590,1.7506357431411743,0.48
600,1.107550024986267,0.59
610,1.660507321357727,0.48
620,0.9951586723327637,0.6
630,1.5349225997924805,0.48
640,0.874498188495636,0.6
650,1.4189887046813965,0.48
660,0.7697510719299316,0.59
670,1.2979167699813843,0.49
680,0.6485946774482727,0.59
690,1.1680378913879395,0.5
700,0.5358148217201233,0.61
710,1.0794142484664917,0.51
720,0.41825878620147705,0.61
730,0.963414192199707,0.51
740,0.3024560511112213,0.61
750,0.8437986373901367,0.52
760,0.20642401278018951,0.6
770,0.7341073751449585,0.52
780,0.091872438788414,0.61
790,0.6103590726852417,0.52
800,-0.022226668894290924,0.61
810,0.5307657718658447,0.52
820,-0.13326531648635864,0.62
830,0.405673623085022,0.52
840,-0.2356376349925995,0.62
850,0.2944006621837616,0.52
860,-0.34610679745674133,0.62
870,0.1723972111940384,0.52
880,-0.4530775249004364,0.64
890,0.08445388823747635,0.52
900,-0.569071888923645,0.64
910,-0.031194962561130524,0.54
920,-0.6867448687553406,0.64
930,-0.1422848403453827,0.54
940,-0.7743885517120361,0.64
950,-0.25664591789245605,0.54
960,-0.879118800163269,0.64
970,-0.3712584674358368,0.54
980,-0.9929019808769226,0.64
990,-0.4502013921737671,0.54
1000,-1.1043510437011719,0.64
1010,-0.5676966905593872,0.55
1020,-1.2190961837768555,0.65
1030,-0.6787266135215759,0.55
1040,-1.3062200546264648,0.64
1050,-0.7894145846366882,0.56
1060,-1.4165313243865967,0.64
1070,-0.9010385274887085,0.56
1080,-1.52328360080719,0.65
1090,-0.9871666431427002,0.56
1100,-1.6258336305618286,0.66
1110,-1.0988131761550903,0.56
1120,-1.731760025024414,0.66
1130,-1.203378438949585,0.57
1140,-1.8146339654922485,0.66
1150,-1.3149819374084473,0.56
1160,-1.923068881034851,0.66
1170,-1.4213967323303223,0.56
1180,-2.02363657951355,0.66
1190,-1.5137016773223877,0.57
1200,-2.131052255630493,0.66
1210,-1.617749810218811,0.57
1220,-2.238878011703491,0.66
1230,-1.726670503616333,0.57
1240,-2.324730634689331,0.66
1250,-1.8389862775802612,0.57
1260,-2.429462432861328,0.66
1270,-1.9488568305969238,0.58
1280,-2.534139633178711,0.66
1290,-2.0249931812286377,0.58
1300,-2.639172077178955,0.67
1310,-2.1390295028686523,0.57
1320,-2.7373433113098145,0.67
1330,-2.244710683822632,0.58
1340,-2.8254737854003906,0.67
1350,-2.3470194339752197,0.59
1360,-2.922661066055298,0.69
1370,-2.455859661102295,0.59
1380,-3.027439832687378,0.69
1390,-2.535961151123047,0.59
1400,-3.125549077987671,0.69
1410,-2.635291337966919,0.59
1420,-3.2232468128204346,0.69
1430,-2.7453181743621826,0.59
1440,-3.300232172012329,0.68
1450,-2.8484065532684326,0.59
