,model_id,multitask,agreement,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,mask_init,model path,train loss,test loss,knn dev acc,dev majority acc,knn test acc,test majority acc,full model knn dev acc,full model knn test acc,L0 Norm,L0 Max, vanilla acc Test, ablated acc Test, kl Test
0,e038650d-448e-4c91-a0d6-cb4b7d5a4b05,False,False,4000,8300,500,0.001,0,0,0,attn,2,0.0,../Model/Algorithmic_Train/Grokking/a2_b/568e7cac-54d6-4f6e-a4fc-2065f0a8debe_699,3.9179073870182037,3.925137435688692,0.4991123510017753,0.0063403499873193,0.5053012048192771,0.01,0.46867867106264266,0.48012048192771084,48384.0,65536,0.05927710843373494,0.0074698795180722895,2.7795171393964524
1,893404dc-a66d-47e2-a620-06a2d849d737,False,False,4000,8300,500,0.001,0,0,0,mlp,2,0.0,../Model/Algorithmic_Train/Grokking/a2_b/568e7cac-54d6-4f6e-a4fc-2065f0a8debe_699,3.7312216758728027,3.748978432487039,0.2754248034491504,0.0063403499873193,0.28397590361445785,0.01,0.08724321582551357,0.12771084337349398,33024.0,131072,0.05927710843373494,0.01855421686746988,1.7623705285977156
