,model_id,label,train length,dev length,test length,batch_size,lr,seed,target_layer,mask_init,model,model path,train loss,dev loss,knn dev acc,dev majority acc,knn test acc,test majority acc,L0 Norm,L0 Max,vanilla acc,ablated acc,kl,mlm vanilla acc,mlm ablated acc,mlm kl,random ablate acc,random ablate kl,random ablate mlm acc,random ablate mlm kl
0,7fcc8f5b-ffc9-4cc8-904b-d87306e312f6,tag,16521,1522,15977,16,0.001,0,0,0.0,roberta,roberta-base,2.465522377721725,2.4400084018707275,0.33372766328373077,0.1643733266919868,0.334668586092508,0.16880515741378233,99840.0,4718592,0.0,0.0,0.00044189402245823717,0.0,0.0,0.00040147683959513165,0.0,0.0009301883024911875,0.0,0.0011463497167605937
1,7490fed9-4d9d-43f2-8fb0-a54a1bdbcebc,tag,16521,1522,15977,16,0.001,0,1,0.0,roberta,roberta-base,2.50349691606337,2.480092724164327,0.28752879646348295,0.1643733266919868,0.28853977592789637,0.16880515741378233,102144.0,4718592,0.0,0.0,0.0006013990767062602,0.0,0.0,0.0005892638069422646,0.0,0.000955460826995393,0.0,0.001066048760625812
2,aeb06c43-ff18-4c21-abca-7ba8c65eff77,tag,16521,1522,15977,16,0.001,0,2,0.0,roberta,roberta-base,2.3711040750626595,2.3298829793930054,0.3336654006599838,0.1643733266919868,0.3314764974651061,0.16880515741378233,140544.0,4718592,0.0,0.0,0.0009077828505943561,0.0,0.0,0.0008736704416612291,0.0,0.0010839882964194403,0.0,0.0010430549122140854
3,652eb5d8-5f51-465d-8854-426876e4542c,tag,16521,1522,15977,16,0.001,0,3,0.0,roberta,roberta-base,2.380748744933836,2.3533754348754883,0.3748209949567275,0.1643733266919868,0.3707204105902234,0.16880515741378233,150528.0,4718592,0.0,0.0,0.0007510387672568267,0.0,0.0,0.0009685294622761401,0.0,0.0014390967151291895,0.0,0.0015265706609836462
4,6189a6c7-3029-4e02-bf9c-028e0b08abb7,tag,16521,1522,15977,16,0.001,0,4,0.0,roberta,roberta-base,2.361151037677642,2.322269320487976,0.3694664093144885,0.1643733266919868,0.36633911247418166,0.16880515741378233,156672.0,4718592,0.0,0.0,0.0007847500995295964,0.0,0.0,0.0006617909539813293,0.0,0.0014745349921261868,0.0,0.0015163500565528152
5,6c0b89cc-98b2-48c7-a1fe-a7792160fe86,tag,16521,1522,15977,16,0.001,0,5,0.0,roberta,roberta-base,2.370111746172751,2.3402854998906455,0.3496668949629537,0.1643733266919868,0.3414283031858296,0.16880515741378233,176640.0,4718592,0.0,0.0,0.0009856076696590705,0.0,0.0,0.0012091905035588686,0.0,0.0013727440644799693,0.0,0.001400134992204814
6,ccf5ab38-b158-4954-bfe0-174640ca79bc,tag,16521,1522,15977,16,0.001,0,6,0.0,roberta,roberta-base,2.400436112957616,2.3634621302286782,0.368594732582031,0.1643733266919868,0.37272328972898544,0.16880515741378233,143616.0,4718592,0.0,0.0,0.0007693581404279561,0.0,0.0,0.000735524097181425,0.0,0.0011747899424665224,0.0,0.0011505630341035428
7,13c0d6fe-d158-49a4-91ed-aee6e9e9ca91,tag,16521,1522,15977,16,0.001,0,7,0.0,roberta,roberta-base,2.386312323231851,2.3536306619644165,0.34400099620197994,0.1643733266919868,0.3451837015710083,0.16880515741378233,147456.0,4718592,0.0,0.0,0.0008342953261882358,0.0,0.0,0.0008508900756491496,0.0,0.0011924119761956536,0.0,0.0012931681109874028
8,e33bcc29-60b6-44d4-abf3-17a378af61f9,tag,16521,1522,15977,16,0.001,0,8,0.0,roberta,roberta-base,2.379102283908475,2.3531528313954673,0.3518460867940975,0.1643733266919868,0.3531326281529699,0.16880515741378233,150528.0,4718592,0.0,0.0,0.0009415641417345135,0.0,0.0,0.000995100665756237,0.0,0.0016069499098331648,0.0,0.0013425551113820417
9,e2257715-27d0-4749-8b91-b72b4977ed14,tag,16521,1522,15977,16,0.001,0,9,0.0,roberta,roberta-base,2.4482232216865785,2.418569485346476,0.3088226137849449,0.1643733266919868,0.3106340364273643,0.16880515741378233,141312.0,4718592,0.0,0.0,0.0006912134650782012,0.0,0.0,0.0007336106939007233,0.0,0.0011410374259824634,0.0,0.0011820803915673938
10,7155ce1e-e3e3-47f1-a732-13a4ca68cdad,tag,16521,1522,15977,16,0.001,0,10,0.0,roberta,roberta-base,2.3310651509992537,2.3012207746505737,0.3123093207147749,0.1643733266919868,0.3098829567503286,0.16880515741378233,158976.0,4718592,0.0,0.0,0.0008413754427828568,0.0,0.0,0.0008990230014935932,0.0,0.001397066482414886,0.0,0.0012569390713854604
11,e4faa054-57c0-4f64-b8e7-85c1b107c35d,tag,16521,1522,15977,16,0.001,0,11,0.0,roberta,roberta-base,2.3678939611681047,2.3463340997695923,0.34661602639935246,0.1643733266919868,0.3516930587719847,0.16880515741378233,170496.0,4718592,0.0,0.0,0.0010085295141712752,0.0,0.0,0.0009499466266732542,0.0,0.0017279505186757254,0.0,0.0016736090855996712
