,model_id,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,model path,train loss,test loss,train acc,test acc
0,2e477dbf-c5a5-4a74-8cfc-394cb3cc3ff1,4000,8300,500,0.1,0,0,0,attn,2,../Model/Algorithmic_Train/Grokking/a2_b/568e7cac-54d6-4f6e-a4fc-2065f0a8debe_9999,0.04096186859533191,0.04703766326693928,1.0,1.0
1,a220d158-ed7a-4b17-8656-6967c209ea3f,4000,8300,500,0.1,0,0,0,mlp,2,../Model/Algorithmic_Train/Grokking/a2_b/568e7cac-54d6-4f6e-a4fc-2065f0a8debe_9999,3.223182260990143,3.591437578201294,0.2630000114440918,0.11493975669145584
