,model_id,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,residual_location,target_position,model path,train loss,test loss,train acc,test acc,counterfactual embedding success,counterfactual predicts CF label,counterfactual predicts original label,counterfactual average logit diff,counterfactual dataset size
0,dc4184d7-c788-4286-b30a-f7a0bc9006ad,7500,5108,500,0.1,0,0,0,resid_mid,4,../Model/Algorithmic_Train/Shared_Nodes/model_LR_0.001_Seed_0_10000,0.000689338194206357,0.0007239045437679372,1.0,1.0,1.0,0.030321406913280776,0.022437841115827774,-0.007453441067915116,4947
1,5e894a2c-5665-4dd7-bb75-881e2a8358d5,7500,5108,500,0.1,0,0,0,resid_post,4,../Model/Algorithmic_Train/Shared_Nodes/model_LR_0.001_Seed_0_10000,0.07130336165428161,0.09494965320283716,0.9995999932289124,0.9960845708847046,1.0,0.012734990903577926,0.02688498079644229,0.039480410983623954,4947
