,model_id,label,train length,dev length,test length,batch_size,lr,seed,target_layer,mask_init,model,model path,train loss,dev loss,knn dev acc,dev majority acc,knn test acc,test majority acc,L0 Norm,L0 Max,vanilla acc,ablated acc,kl,mlm vanilla acc,mlm ablated acc,mlm kl
0,89e6c237-5218-4398-8d61-391a4c9672f8,dep,16521,1522,15977,16,0.005,0,0,2.0,bert,bert-base-uncased,2.8227154439495457,2.8656492233276367,0.46130377934126143,0.11649336903057095,0.4592852225073543,0.11698065969831634,2381513.0,4718592,0.0,0.0006472491909385113,0.04988842812942455,0.0,0.0007102272727272727,0.04053899916735562
1,325351e9-a3bd-4868-b900-80512a254db5,dep,16521,1522,15977,16,0.005,0,1,2.0,bert,bert-base-uncased,2.826912522315979,2.8699562549591064,0.47082996077454703,0.11649336903057095,0.46823558865869686,0.11698065969831634,2394494.0,4718592,0.0,0.0,0.03897272498862257,0.0,0.0,0.039359872991388496
2,0604903a-3932-47ac-a8fc-6ecc8ac97e7f,dep,16521,1522,15977,16,0.005,0,2,2.0,bert,bert-base-uncased,2.8279884899816206,2.872093359629313,0.4659734761222838,0.11649336903057095,0.4604118420229079,0.11698065969831634,2393252.0,4718592,0.0,0.0,0.04914374490386074,0.0,0.0,0.04549705440347845
3,83615113-3580-4c94-8f70-a47d5aec2d2a,dep,16521,1522,15977,16,0.005,0,3,2.0,bert,bert-base-uncased,2.8298895128311647,2.874680240948995,0.4652885872610672,0.11649336903057095,0.45934781248044065,0.11698065969831634,2408829.0,4718592,0.0,0.0,0.050768331879550974,0.0,0.0014204545454545455,0.048750573938543144
4,c1f08902-2e27-441c-b2d5-11b34a2d556c,dep,16521,1522,15977,16,0.005,0,4,2.0,bert,bert-base-uncased,2.833417484837194,2.878713329633077,0.4636697590436461,0.11649336903057095,0.45897227264192275,0.11698065969831634,2401809.0,4718592,0.0,0.0,0.05357264052702771,0.0,0.0,0.05470318144018
5,8eecabcc-92d3-400f-b6f8-30c447928b65,dep,16521,1522,15977,16,0.005,0,5,2.0,bert,bert-base-uncased,2.8340594345523464,2.877501050631205,0.4576302845401905,0.11649336903057095,0.45014708643675283,0.11698065969831634,2407665.0,4718592,0.0,0.0,0.055458992275991104,0.0,0.0,0.05781199715354226
6,b7ebc955-3cb4-4e31-84fb-1f0f3350bc00,dep,16521,1522,15977,16,0.005,0,6,2.0,bert,bert-base-uncased,2.8351545333862305,2.8820188840230307,0.4608056783512857,0.11649336903057095,0.4532765850910684,0.11698065969831634,2422341.0,4718592,0.0,0.0,0.057725258243894115,0.0,0.0,0.0601926175030795
7,d3e59db1-83b7-405b-ba5a-1f7d12dc733f,dep,16521,1522,15977,16,0.005,0,7,2.0,bert,bert-base-uncased,2.8372113704681396,2.8867075045903525,0.46217545607371896,0.11649336903057095,0.4559679539337798,0.11698065969831634,2431043.0,4718592,0.0,0.0,0.05994580710204288,0.0,0.0,0.06386168436570601
8,9a435b22-77d8-4d91-9484-4263b9e84d36,dep,16521,1522,15977,16,0.005,0,8,2.0,bert,bert-base-uncased,2.8389251501329484,2.8858999411265054,0.4618641429549841,0.11649336903057095,0.4542780246604494,0.11698065969831634,2434611.0,4718592,0.0,0.0,0.055874149853357605,0.0,0.0,0.06484768607399681
9,b43ae9c5-3772-4a20-88c0-f6cad09a961c,dep,16521,1522,15977,16,0.005,0,9,2.0,bert,bert-base-uncased,2.841524201054727,2.8877623875935874,0.4637320216673931,0.11649336903057095,0.45715716342241974,0.11698065969831634,2448944.0,4718592,0.0,0.0,0.05810313301950597,0.0,0.0,0.06671007113023238
10,3285628e-201c-48ca-9eb5-0315346ed538,dep,16521,1522,15977,16,0.005,0,10,2.0,bert,bert-base-uncased,2.84174882981085,2.8895220359166465,0.4581906481539132,0.11649336903057095,0.45083557614070224,0.11698065969831634,2460079.0,4718592,0.0,0.0,0.05024394803834193,0.0,0.0,0.06563854217529297
11,1a331023-3808-4050-9603-6e1ecc052547,dep,16521,1522,15977,16,0.005,0,11,2.0,bert,bert-base-uncased,2.8431321882432505,2.8895093202590942,0.4647904862710915,0.11649336903057095,0.45678162358390184,0.11698065969831634,2476660.0,4718592,0.0,0.0,0.06020271770390878,0.0,0.0,0.07233859192241322
