step,loss,accuracy
0,6.886099338531494,0.16
10,7.458395004272461,0.16
20,6.636877059936523,0.17
30,6.926844120025635,0.17
40,5.847006320953369,0.22
50,5.968066692352295,0.18
60,4.886100769042969,0.28
70,5.192663192749023,0.27
80,4.347825050354004,0.32
90,4.781267166137695,0.3
100,4.043381690979004,0.35
110,4.530609607696533,0.31
120,3.825805902481079,0.36
130,4.323437690734863,0.33
140,3.626904249191284,0.4
150,4.120820045471191,0.38
160,3.4373090267181396,0.43
170,3.9276645183563232,0.39
180,3.2631900310516357,0.45
190,3.768030881881714,0.4
200,3.126387596130371,0.48
210,3.651658773422241,0.41
220,3.0161995887756348,0.51
230,3.5455331802368164,0.41
240,2.9219613075256348,0.51
250,3.4473822116851807,0.42
260,2.8586373329162598,0.52
270,3.3550355434417725,0.42
280,2.7711541652679443,0.52
290,3.265488862991333,0.43
300,2.690314292907715,0.52
310,3.1993775367736816,0.43
320,2.606471061706543,0.52
330,3.1072728633880615,0.43
340,2.5221638679504395,0.52
350,3.016427755355835,0.45
360,2.4537510871887207,0.52
370,2.9279956817626953,0.45
380,2.3581175804138184,0.52
390,2.8277242183685303,0.46
400,2.2622733116149902,0.52
410,2.749582290649414,0.46
420,2.1678953170776367,0.53
430,2.6468989849090576,0.46
440,2.0553834438323975,0.54
450,2.5257787704467773,0.46
460,1.97245192527771,0.54
470,2.419673204421997,0.46
480,1.8605608940124512,0.54
490,2.298053503036499,0.46
500,1.757594108581543,0.55
510,2.197404623031616,0.46
520,1.6331204175949097,0.55
530,2.0824947357177734,0.47
540,1.5113627910614014,0.55
550,1.9484639167785645,0.47
560,1.404759168624878,0.55
570,1.8276267051696777,0.47
580,1.2823600769042969,0.55
590,1.711242437362671,0.47
600,1.1716138124465942,0.55
610,1.6016592979431152,0.47
620,1.0477888584136963,0.55
630,1.477813959121704,0.47
640,0.9214732646942139,0.56
650,1.3502357006072998,0.47
660,0.8352681994438171,0.55
670,1.238337516784668,0.48
680,0.7146995067596436,0.56
690,1.1136033535003662,0.48
700,0.5919039249420166,0.57
710,1.0109007358551025,0.48
720,0.47395405173301697,0.58
730,0.8902842998504639,0.48
740,0.35861778259277344,0.59
750,0.7746499180793762,0.48
760,0.2613092064857483,0.59
770,0.6526523232460022,0.48
780,0.14425435662269592,0.59
790,0.5258610248565674,0.48
800,0.02326810732483864,0.59
810,0.42956721782684326,0.49
820,-0.09431552141904831,0.59
830,0.3120505213737488,0.5
840,-0.17848415672779083,0.59
850,0.19801262021064758,0.51
860,-0.29988035559654236,0.59
870,0.08259012550115585,0.51
880,-0.4130244851112366,0.59
890,-0.01509687677025795,0.5
900,-0.5241566300392151,0.59
910,-0.1281547099351883,0.52
920,-0.6370250582695007,0.59
930,-0.2467479556798935,0.53
940,-0.7264173626899719,0.59
950,-0.36516985297203064,0.54
960,-0.8380648493766785,0.6
970,-0.47534307837486267,0.54
980,-0.9440799951553345,0.6
990,-0.5615699887275696,0.54
1000,-1.0598466396331787,0.6
1010,-0.6806049942970276,0.54
1020,-1.1703405380249023,0.61
1030,-0.799544095993042,0.54
1040,-1.258358120918274,0.6
1050,-0.9068911671638489,0.55
1060,-1.3725231885910034,0.6
1070,-1.0240510702133179,0.55
1080,-1.4714467525482178,0.6
1090,-1.1063129901885986,0.55
1100,-1.5836067199707031,0.62
1110,-1.214706540107727,0.55
1120,-1.6880745887756348,0.62
1130,-1.3312321901321411,0.56
1140,-1.7719255685806274,0.62
1150,-1.4397882223129272,0.57
1160,-1.887091040611267,0.62
1170,-1.546278476715088,0.57
1180,-1.985680341720581,0.64
1190,-1.640536904335022,0.57
1200,-2.099655866622925,0.64
1210,-1.7548606395721436,0.58
1220,-2.201934814453125,0.64
1230,-1.86235773563385,0.59
1240,-2.2892003059387207,0.64
1250,-1.960106611251831,0.59
1260,-2.398244857788086,0.64
1270,-2.070646047592163,0.59
1280,-2.4985179901123047,0.65
1290,-2.1537046432495117,0.59
1300,-2.6052258014678955,0.65
1310,-2.264272451400757,0.59
1320,-2.705409049987793,0.65
1330,-2.3634212017059326,0.59
1340,-2.7935919761657715,0.65
1350,-2.478130340576172,0.59
1360,-2.8891656398773193,0.66
1370,-2.5737698078155518,0.59
1380,-2.997828483581543,0.66
1390,-2.6575927734375,0.59
1400,-3.09452486038208,0.66
1410,-2.764777898788452,0.59
1420,-3.193183422088623,0.66
1430,-2.868152618408203,0.59
1440,-3.275951385498047,0.66
1450,-2.9719743728637695,0.6
1460,-3.3749632835388184,0.66
1470,-3.07641339302063,0.62
1480,-3.473609447479248,0.66
1490,-3.157748222351074,0.6
1500,-3.5742220878601074,0.66
1510,-3.2645695209503174,0.62
1520,-3.6810171604156494,0.66
1530,-3.367706775665283,0.63
1540,-3.7578039169311523,0.66
1550,-3.467238664627075,0.63
1560,-3.8511393070220947,0.66
1570,-3.569626808166504,0.65
1580,-3.9476609230041504,0.67
1590,-3.644869327545166,0.64
1600,-4.044709205627441,0.67
1610,-3.7442736625671387,0.65
1620,-4.142450332641602,0.67
1630,-3.8433332443237305,0.66
1640,-4.216315269470215,0.67
1650,-3.9445595741271973,0.66
1660,-4.316417694091797,0.68
1670,-4.042632579803467,0.67
1680,-4.410074710845947,0.68
1690,-4.1169114112854,0.66
1700,-4.503151893615723,0.7
1710,-4.214544296264648,0.67
1720,-4.603590965270996,0.7
1730,-4.306557655334473,0.69
1740,-4.681478500366211,0.7
1750,-4.400425434112549,0.69
1760,-4.7692742347717285,0.7
