step,loss,accuracy
0,11.06655502319336,0.02
10,11.564667701721191,0.0
20,10.855630874633789,0.02
30,11.164557456970215,0.0
40,10.345293045043945,0.02
50,10.670544624328613,0.0
60,10.03225040435791,0.02
70,10.539668083190918,0.0
80,9.964765548706055,0.02
90,10.482657432556152,0.0
100,9.915091514587402,0.02
110,10.443486213684082,0.0
120,9.874828338623047,0.02
130,10.396925926208496,0.0
140,9.830221176147461,0.02
150,10.347005844116211,0.0
160,9.786245346069336,0.02
170,10.294702529907227,0.0
180,9.735218048095703,0.02
190,10.240307807922363,0.0
200,9.68710994720459,0.02
210,10.189621925354004,0.0
220,9.628982543945312,0.02
230,10.125419616699219,0.0
240,9.570728302001953,0.02
250,10.067154884338379,0.0
260,9.509027481079102,0.02
270,9.99666690826416,0.0
280,9.448142051696777,0.02
290,9.92471694946289,0.0
300,9.383167266845703,0.02
310,9.863574028015137,0.0
320,9.306598663330078,0.02
330,9.789778709411621,0.0
340,9.235448837280273,0.02
350,9.7086763381958,0.0
360,9.158163070678711,0.02
370,9.624579429626465,0.0
380,9.071382522583008,0.02
390,9.541760444641113,0.0
400,8.985995292663574,0.02
410,9.459264755249023,0.0
420,8.894054412841797,0.02
430,9.363245964050293,0.0
440,8.803438186645508,0.02
450,9.27109432220459,0.0
460,8.715523719787598,0.02
470,9.16943073272705,0.0
480,8.622472763061523,0.02
490,9.073969841003418,0.0
500,8.505803108215332,0.02
510,8.971599578857422,0.0
520,8.38949203491211,0.02
530,8.857189178466797,0.0
540,8.281944274902344,0.02
550,8.750125885009766,0.0
560,8.186957359313965,0.02
570,8.648988723754883,0.0
580,8.078185081481934,0.02
590,8.530146598815918,0.0
600,7.965266227722168,0.02
610,8.432231903076172,0.0
620,7.86500358581543,0.02
630,8.33180046081543,0.0
640,7.756462097167969,0.02
650,8.228592872619629,0.0
660,7.660213470458984,0.02
670,8.116144180297852,0.0
680,7.555225849151611,0.02
690,8.01521110534668,0.0
700,7.4497456550598145,0.02
710,7.911589622497559,0.0
720,7.343288421630859,0.02
730,7.804518222808838,0.0
740,7.24066162109375,0.02
750,7.706507682800293,0.0
760,7.143695831298828,0.02
770,7.5972747802734375,0.0
780,7.041205406188965,0.02
790,7.502181529998779,0.0
800,6.949037075042725,0.02
810,7.407110214233398,0.0
820,6.83772087097168,0.02
830,7.299643516540527,0.0
840,6.7433061599731445,0.02
850,7.199780464172363,0.0
860,6.638879299163818,0.02
870,7.09932279586792,0.0
880,6.535374641418457,0.02
890,7.006192207336426,0.0
900,6.4339189529418945,0.02
910,6.897556304931641,0.0
920,6.341587543487549,0.02
930,6.798088550567627,0.0
940,6.246663570404053,0.02
950,6.69869327545166,0.0
960,6.146483421325684,0.02
970,6.602417945861816,0.0
980,6.055688858032227,0.02
990,6.510449409484863,0.0
1000,5.957376003265381,0.02
1010,6.406003952026367,0.0
1020,5.857265949249268,0.02
1030,6.312448978424072,0.0
1040,5.762996196746826,0.02
1050,6.213491916656494,0.0
1060,5.667064666748047,0.02
1070,6.114250183105469,0.0
1080,5.571213245391846,0.02
1090,6.026182651519775,0.0
1100,5.483734607696533,0.02
1110,5.930100440979004,0.0
1120,5.383498668670654,0.02
1130,5.83488655090332,0.0
1140,5.295755386352539,0.02
1150,5.736573696136475,0.0
1160,5.200128078460693,0.02
1170,5.641423225402832,0.0
1180,5.1085429191589355,0.02
1190,5.553872108459473,0.0
1200,5.012253284454346,0.02
1210,5.461456775665283,0.0
1220,4.915671348571777,0.02
1230,5.363326072692871,0.0
1240,4.829232692718506,0.02
1250,5.272592544555664,0.0
1260,4.739181041717529,0.02
1270,5.173238754272461,0.0
1280,4.64090633392334,0.02
1290,5.090805530548096,0.0
1300,4.5557684898376465,0.02
1310,4.999639511108398,0.0
1320,4.4648823738098145,0.02
1330,4.902056694030762,0.0
1340,4.381505966186523,0.02
1350,4.811487674713135,0.0
1360,4.291380405426025,0.02
1370,4.722756862640381,0.0
1380,4.193782806396484,0.02
1390,4.640716075897217,0.0
1400,4.10861349105835,0.02
1410,4.545599460601807,0.0
1420,4.012216567993164,0.02
1430,4.45406436920166,0.0
1440,3.9347636699676514,0.02
1450,4.360044479370117,0.0
1460,3.844313859939575,0.02
1470,4.270702838897705,0.0
1480,3.754030704498291,0.02
1490,4.1886796951293945,0.0
1500,3.6618990898132324,0.02
1510,4.105356693267822,0.0
1520,3.5725080966949463,0.02
1530,4.00775146484375,0.0
1540,3.49695086479187,0.02
1550,3.9201912879943848,0.0
1560,3.40942645072937,0.02
1570,3.8248326778411865,0.0
1580,3.3183810710906982,0.02
1590,3.7535316944122314,0.0
1600,3.2329044342041016,0.02
1610,3.6707565784454346,0.0
1620,3.1415135860443115,0.02
1630,3.5790200233459473,0.0
1640,3.0669713020324707,0.02
1650,3.487431287765503,0.0
1660,2.982603073120117,0.02
1670,3.4006850719451904,0.0
1680,2.8928682804107666,0.02
1690,3.323726177215576,0.0
1700,2.8068902492523193,0.02
1710,3.2344865798950195,0.0
1720,2.717334508895874,0.02
1730,3.150026321411133,0.0
1740,2.6509830951690674,0.02
1750,3.0610568523406982,0.0
1760,2.56453013420105,0.02
1770,2.974740982055664,0.0
1780,2.4811856746673584,0.02
1790,2.9026646614074707,0.0
1800,2.3958795070648193,0.02
1810,2.8188188076019287,0.0
1820,2.3210527896881104,0.02
1830,2.7364273071289062,0.0
1840,2.231721878051758,0.02
1850,2.6501307487487793,0.0
1860,2.1550216674804688,0.02
1870,2.567680835723877,0.0
1880,2.0749776363372803,0.02
1890,2.4860196113586426,0.0
1900,1.9948968887329102,0.02
1910,2.4092867374420166,0.0
1920,1.9200021028518677,0.02
1930,2.3282673358917236,0.0
1940,1.839621901512146,0.02
1950,2.236711263656616,0.0
1960,1.759878396987915,0.02
1970,2.1629106998443604,0.0
1980,1.674774408340454,0.02
1990,2.0786542892456055,0.0
2000,1.59255051612854,0.02
2010,2.003762722015381,0.0
2020,1.514357089996338,0.02
2030,1.9190196990966797,0.0
2040,1.4390816688537598,0.02
2050,1.836098313331604,0.0
2060,1.3664400577545166,0.02
2070,1.7627252340316772,0.0
2080,1.282599687576294,0.02
2090,1.6796811819076538,0.0
2100,1.2010232210159302,0.02
2110,1.6072344779968262,0.0
