,model_id,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,residual_location,target_position,model path,train loss,test loss,train acc,test acc,counterfactual embedding success,counterfactual predicts CF label,counterfactual predicts original label,counterfactual average logit diff,counterfactual dataset size
0,adb3af84-8294-4bd4-bc31-5484f633936c,7500,5108,500,0.1,0,0,0,resid_mid,4,../Model/Algorithmic_Train/Shared_Nodes/model_LR_0.001_Seed_0_10000,0.3882679879665375,0.4581439630551772,0.8890666961669922,0.8453406691551208,1.0,0.0159983799108951,0.01863102470635885,0.0007722886125029861,4938
1,a5a149a4-c216-4660-aae6-6794e9793eff,7500,5108,500,0.1,0,0,0,resid_post,4,../Model/Algorithmic_Train/Shared_Nodes/model_LR_0.001_Seed_0_10000,1.8078896045684814,2.1758268746462734,0.39053332805633545,0.273884117603302,1.0,0.025313892264074524,0.0319967598217902,0.014950150712412773,4938
